"","Date","Year","Month","DOY","Variable","Value"
"403",1999-08-27,1999,8,239,"Discharge_cfs",1660
"404",1999-08-27,1999,8,239,"SuspendedSedimentConcentration_mg.L",2160
"405",1999-09-15,1999,9,258,"Discharge_cfs",1630
"406",1999-09-15,1999,9,258,"SuspendedSedimentConcentration_mg.L",141
"407",1999-09-16,1999,9,259,"Discharge_cfs",1820
"408",1999-09-16,1999,9,259,"SuspendedSedimentConcentration_mg.L",1190
"409",1999-10-12,1999,10,285,"Discharge_cfs",1020
"410",1999-10-12,1999,10,285,"SuspendedSedimentConcentration_mg.L",115
"411",1999-11-18,1999,11,322,"Discharge_cfs",915
"412",1999-11-18,1999,11,322,"SuspendedSedimentConcentration_mg.L",66
"413",1999-12-10,1999,12,344,"Discharge_cfs",747
"414",1999-12-10,1999,12,344,"SuspendedSedimentConcentration_mg.L",49
"415",1999-12-28,1999,12,362,"Discharge_cfs",701
"416",1999-12-28,1999,12,362,"SuspendedSedimentConcentration_mg.L",58
"417",2000-01-11,2000,1,11,"Discharge_cfs",711
"418",2000-01-11,2000,1,11,"SuspendedSedimentConcentration_mg.L",44
"419",2000-01-28,2000,1,28,"Discharge_cfs",963
"420",2000-01-28,2000,1,28,"SuspendedSedimentConcentration_mg.L",148
"421",2000-03-15,2000,3,75,"Discharge_cfs",889
"422",2000-03-15,2000,3,75,"SuspendedSedimentConcentration_mg.L",487
"423",2000-03-28,2000,3,88,"Discharge_cfs",1060
"424",2000-03-28,2000,3,88,"SuspendedSedimentConcentration_mg.L",578
"425",2000-05-11,2000,5,132,"Discharge_cfs",1370
"426",2000-05-11,2000,5,132,"SuspendedSedimentConcentration_mg.L",1200
"427",2000-06-01,2000,6,153,"Discharge_cfs",1550
"428",2000-06-01,2000,6,153,"SuspendedSedimentConcentration_mg.L",900
"429",2000-06-15,2000,6,167,"Discharge_cfs",1650
"430",2000-06-15,2000,6,167,"SuspendedSedimentConcentration_mg.L",450
"431",2000-07-06,2000,7,188,"Discharge_cfs",1340
"432",2000-07-06,2000,7,188,"SuspendedSedimentConcentration_mg.L",361
"433",2000-08-18,2000,8,231,"Discharge_cfs",1590
"434",2000-08-18,2000,8,231,"SuspendedSedimentConcentration_mg.L",3700
"435",2000-12-01,2000,12,336,"Discharge_cfs",555
"436",2000-12-01,2000,12,336,"SuspendedSedimentConcentration_mg.L",974
"437",2000-12-19,2000,12,354,"Discharge_cfs",416
"438",2000-12-19,2000,12,354,"SuspendedSedimentConcentration_mg.L",168
"439",2001-02-08,2001,2,39,"Discharge_cfs",598
"440",2001-02-08,2001,2,39,"SuspendedSedimentConcentration_mg.L",87
"441",2001-02-23,2001,2,54,"Discharge_cfs",654
"442",2001-02-23,2001,2,54,"SuspendedSedimentConcentration_mg.L",221
"443",2001-03-21,2001,3,80,"Discharge_cfs",772
"444",2001-03-21,2001,3,80,"SuspendedSedimentConcentration_mg.L",136
"445",2001-03-28,2001,3,87,"Discharge_cfs",1200
"446",2001-03-28,2001,3,87,"SuspendedSedimentConcentration_mg.L",826
"447",2001-04-10,2001,4,100,"Discharge_cfs",838
"448",2001-04-10,2001,4,100,"SuspendedSedimentConcentration_mg.L",1280
"449",2001-04-12,2001,4,102,"Discharge_cfs",789
"450",2001-04-12,2001,4,102,"SuspendedSedimentConcentration_mg.L",188
"451",2001-05-03,2001,5,123,"Discharge_cfs",2110
"452",2001-05-03,2001,5,123,"SuspendedSedimentConcentration_mg.L",2020
"453",2001-05-15,2001,5,135,"Discharge_cfs",2940
"454",2001-05-15,2001,5,135,"SuspendedSedimentConcentration_mg.L",5020
"455",2001-06-06,2001,6,157,"Discharge_cfs",2850
"456",2001-06-06,2001,6,157,"SuspendedSedimentConcentration_mg.L",2650
"457",2001-06-22,2001,6,173,"Discharge_cfs",1120
"458",2001-06-22,2001,6,173,"SuspendedSedimentConcentration_mg.L",140
"459",2001-06-28,2001,6,179,"Discharge_cfs",1140
"460",2001-06-28,2001,6,179,"SuspendedSedimentConcentration_mg.L",118
"461",2001-07-20,2001,7,201,"Discharge_cfs",1140
"462",2001-07-20,2001,7,201,"SuspendedSedimentConcentration_mg.L",155
"463",2001-08-02,2001,8,214,"Discharge_cfs",913
"464",2001-08-02,2001,8,214,"SuspendedSedimentConcentration_mg.L",268
"465",2001-08-03,2001,8,215,"Discharge_cfs",914
"466",2001-08-03,2001,8,215,"SuspendedSedimentConcentration_mg.L",745
"467",2001-09-12,2001,9,255,"Discharge_cfs",1180
"468",2001-09-12,2001,9,255,"SuspendedSedimentConcentration_mg.L",613
"469",2001-09-26,2001,9,269,"Discharge_cfs",952
"470",2001-09-26,2001,9,269,"SuspendedSedimentConcentration_mg.L",497
"471",2001-10-16,2001,10,289,"Discharge_cfs",589
"472",2001-10-16,2001,10,289,"SuspendedSedimentConcentration_mg.L",249
"473",2001-10-24,2001,10,297,"Discharge_cfs",547
"474",2001-10-24,2001,10,297,"SuspendedSedimentConcentration_mg.L",401
"475",2001-11-07,2001,11,311,"Discharge_cfs",351
"476",2001-11-07,2001,11,311,"SuspendedSedimentConcentration_mg.L",188
"477",2001-11-15,2001,11,319,"Discharge_cfs",385
"478",2001-11-15,2001,11,319,"SuspendedSedimentConcentration_mg.L",243
"479",2001-12-03,2001,12,337,"Discharge_cfs",536
"480",2001-12-03,2001,12,337,"SuspendedSedimentConcentration_mg.L",317
"481",2001-12-19,2001,12,353,"Discharge_cfs",563
"482",2001-12-19,2001,12,353,"SuspendedSedimentConcentration_mg.L",572
"483",2002-01-08,2002,1,8,"Discharge_cfs",575
"484",2002-01-08,2002,1,8,"SuspendedSedimentConcentration_mg.L",240
"485",2002-01-30,2002,1,30,"Discharge_cfs",556
"486",2002-01-30,2002,1,30,"SuspendedSedimentConcentration_mg.L",301
"487",2002-02-21,2002,2,52,"Discharge_cfs",589
"488",2002-02-21,2002,2,52,"SuspendedSedimentConcentration_mg.L",222
"489",2002-03-14,2002,3,73,"Discharge_cfs",705
"490",2002-03-14,2002,3,73,"SuspendedSedimentConcentration_mg.L",299
"491",2002-03-21,2002,3,80,"Discharge_cfs",777
"492",2002-03-21,2002,3,80,"SuspendedSedimentConcentration_mg.L",213
"493",2002-04-09,2002,4,99,"Discharge_cfs",881
"494",2002-04-09,2002,4,99,"SuspendedSedimentConcentration_mg.L",254
"495",2002-05-01,2002,5,121,"Discharge_cfs",1130
"496",2002-05-01,2002,5,121,"SuspendedSedimentConcentration_mg.L",345
"497",2002-05-24,2002,5,144,"Discharge_cfs",1190
"498",2002-05-24,2002,5,144,"SuspendedSedimentConcentration_mg.L",626
"499",2002-06-05,2002,6,156,"Discharge_cfs",1330
"500",2002-06-05,2002,6,156,"SuspendedSedimentConcentration_mg.L",268
"501",2002-07-03,2002,7,184,"Discharge_cfs",1060
"502",2002-07-03,2002,7,184,"SuspendedSedimentConcentration_mg.L",376
"503",2002-07-24,2002,7,205,"Discharge_cfs",645
"504",2002-07-24,2002,7,205,"SuspendedSedimentConcentration_mg.L",264
"505",2002-08-08,2002,8,220,"Discharge_cfs",490
"506",2002-08-08,2002,8,220,"SuspendedSedimentConcentration_mg.L",331
"507",2002-08-16,2002,8,228,"Discharge_cfs",1150
"508",2002-08-16,2002,8,228,"SuspendedSedimentConcentration_mg.L",386
"509",2002-09-06,2002,9,249,"Discharge_cfs",929
"510",2002-09-06,2002,9,249,"SuspendedSedimentConcentration_mg.L",182
"511",2002-09-25,2002,9,268,"Discharge_cfs",315
"512",2002-09-25,2002,9,268,"SuspendedSedimentConcentration_mg.L",184
"513",2002-10-17,2002,10,290,"Discharge_cfs",385
"514",2002-10-17,2002,10,290,"SuspendedSedimentConcentration_mg.L",61
"515",2002-10-23,2002,10,296,"Discharge_cfs",264
"516",2002-10-23,2002,10,296,"SuspendedSedimentConcentration_mg.L",22
"517",2002-11-06,2002,11,310,"Discharge_cfs",327
"518",2002-11-06,2002,11,310,"SuspendedSedimentConcentration_mg.L",129
"519",2002-11-25,2002,11,329,"Discharge_cfs",347
"520",2002-11-25,2002,11,329,"SuspendedSedimentConcentration_mg.L",41
"521",2002-12-18,2002,12,352,"Discharge_cfs",453
"522",2002-12-18,2002,12,352,"SuspendedSedimentConcentration_mg.L",95
"523",2003-01-06,2003,1,6,"Discharge_cfs",467
"524",2003-01-06,2003,1,6,"SuspendedSedimentConcentration_mg.L",93
"525",2003-01-23,2003,1,23,"Discharge_cfs",484
"526",2003-01-23,2003,1,23,"SuspendedSedimentConcentration_mg.L",124
"527",2003-02-14,2003,2,45,"Discharge_cfs",530
"528",2003-02-14,2003,2,45,"SuspendedSedimentConcentration_mg.L",167
"529",2003-03-10,2003,3,69,"Discharge_cfs",498
"530",2003-03-10,2003,3,69,"SuspendedSedimentConcentration_mg.L",109
"531",2003-04-03,2003,4,93,"Discharge_cfs",819
"532",2003-04-03,2003,4,93,"SuspendedSedimentConcentration_mg.L",340
"533",2003-04-24,2003,4,114,"Discharge_cfs",1070
"534",2003-04-24,2003,4,114,"SuspendedSedimentConcentration_mg.L",496
"535",2003-05-07,2003,5,127,"Discharge_cfs",934
"536",2003-05-07,2003,5,127,"SuspendedSedimentConcentration_mg.L",325
"537",2003-05-29,2003,5,149,"Discharge_cfs",1190
"538",2003-05-29,2003,5,149,"SuspendedSedimentConcentration_mg.L",841
"539",2003-06-03,2003,6,154,"Discharge_cfs",1110
"540",2003-06-03,2003,6,154,"SuspendedSedimentConcentration_mg.L",474
"541",2003-06-19,2003,6,170,"Discharge_cfs",972
"542",2003-06-19,2003,6,170,"SuspendedSedimentConcentration_mg.L",839
"543",2003-07-01,2003,7,182,"Discharge_cfs",1060
"544",2003-07-01,2003,7,182,"SuspendedSedimentConcentration_mg.L",568
"545",2003-07-10,2003,7,191,"Discharge_cfs",998
"546",2003-07-10,2003,7,191,"SuspendedSedimentConcentration_mg.L",334
"547",2003-07-15,2003,7,196,"Discharge_cfs",1030
"548",2003-07-15,2003,7,196,"SuspendedSedimentConcentration_mg.L",303
"549",2003-07-29,2003,7,210,"Discharge_cfs",925
"550",2003-07-29,2003,7,210,"SuspendedSedimentConcentration_mg.L",229
"551",2003-08-04,2003,8,216,"Discharge_cfs",909
"552",2003-08-04,2003,8,216,"SuspendedSedimentConcentration_mg.L",182
"553",2003-08-14,2003,8,226,"Discharge_cfs",440
"554",2003-08-14,2003,8,226,"SuspendedSedimentConcentration_mg.L",108
"555",2003-08-28,2003,8,240,"Discharge_cfs",732
"556",2003-08-28,2003,8,240,"SuspendedSedimentConcentration_mg.L",1210
"557",2003-09-18,2003,9,261,"Discharge_cfs",412
"558",2003-09-18,2003,9,261,"SuspendedSedimentConcentration_mg.L",241
"559",2003-10-02,2003,10,275,"Discharge_cfs",428
"560",2003-10-02,2003,10,275,"SuspendedSedimentConcentration_mg.L",131
"561",2003-10-23,2003,10,296,"Discharge_cfs",393
"562",2003-10-23,2003,10,296,"SuspendedSedimentConcentration_mg.L",99
"563",2003-11-13,2003,11,317,"Discharge_cfs",458
"564",2003-11-13,2003,11,317,"SuspendedSedimentConcentration_mg.L",121
"565",2003-11-25,2003,11,329,"Discharge_cfs",526
"566",2003-11-25,2003,11,329,"SuspendedSedimentConcentration_mg.L",174
"567",2003-12-11,2003,12,345,"Discharge_cfs",571
"568",2003-12-11,2003,12,345,"SuspendedSedimentConcentration_mg.L",220
"569",2003-12-16,2003,12,350,"Discharge_cfs",565
"570",2003-12-16,2003,12,350,"SuspendedSedimentConcentration_mg.L",116
"571",2004-01-05,2004,1,5,"Discharge_cfs",455
"572",2004-01-05,2004,1,5,"SuspendedSedimentConcentration_mg.L",84
"573",2004-02-17,2004,2,48,"Discharge_cfs",514
"574",2004-02-17,2004,2,48,"SuspendedSedimentConcentration_mg.L",46
"575",2004-02-23,2004,2,54,"Discharge_cfs",539
"576",2004-02-23,2004,2,54,"SuspendedSedimentConcentration_mg.L",49
"577",2004-03-08,2004,3,68,"Discharge_cfs",684
"578",2004-03-08,2004,3,68,"SuspendedSedimentConcentration_mg.L",167
"579",2004-04-20,2004,4,111,"Discharge_cfs",1720
"580",2004-04-20,2004,4,111,"SuspendedSedimentConcentration_mg.L",2380
"581",2004-04-22,2004,4,113,"Discharge_cfs",1270
"582",2004-04-22,2004,4,113,"SuspendedSedimentConcentration_mg.L",404
"583",2004-05-12,2004,5,133,"Discharge_cfs",3220
"584",2004-05-12,2004,5,133,"SuspendedSedimentConcentration_mg.L",782
"585",2004-06-03,2004,6,155,"Discharge_cfs",1020
"586",2004-06-03,2004,6,155,"SuspendedSedimentConcentration_mg.L",233
"587",2004-07-19,2004,7,201,"Discharge_cfs",1050
"588",2004-07-19,2004,7,201,"SuspendedSedimentConcentration_mg.L",2740
"589",2004-07-21,2004,7,203,"Discharge_cfs",942
"590",2004-07-21,2004,7,203,"SuspendedSedimentConcentration_mg.L",84
"591",2004-08-10,2004,8,223,"Discharge_cfs",771
"592",2004-08-10,2004,8,223,"SuspendedSedimentConcentration_mg.L",314
"593",2004-09-03,2004,9,247,"Discharge_cfs",467
"594",2004-09-03,2004,9,247,"SuspendedSedimentConcentration_mg.L",82
"595",2004-10-07,2004,10,281,"Discharge_cfs",395
"596",2004-10-07,2004,10,281,"SuspendedSedimentConcentration_mg.L",1120
"597",2004-10-28,2004,10,302,"Discharge_cfs",430
"598",2004-10-28,2004,10,302,"SuspendedSedimentConcentration_mg.L",82
"599",2004-11-15,2004,11,320,"Discharge_cfs",802
"600",2004-11-15,2004,11,320,"SuspendedSedimentConcentration_mg.L",207
"601",2004-11-18,2004,11,323,"Discharge_cfs",769
"602",2004-11-18,2004,11,323,"SuspendedSedimentConcentration_mg.L",143
"603",2004-12-09,2004,12,344,"Discharge_cfs",897
"604",2004-12-09,2004,12,344,"SuspendedSedimentConcentration_mg.L",176
"605",2005-01-03,2005,1,3,"Discharge_cfs",679
"606",2005-01-03,2005,1,3,"SuspendedSedimentConcentration_mg.L",66
"607",2005-02-02,2005,2,33,"Discharge_cfs",707
"608",2005-02-02,2005,2,33,"SuspendedSedimentConcentration_mg.L",91
"609",2005-02-23,2005,2,54,"Discharge_cfs",1010
"610",2005-02-23,2005,2,54,"SuspendedSedimentConcentration_mg.L",313
"611",2005-03-24,2005,3,83,"Discharge_cfs",976
"612",2005-03-24,2005,3,83,"SuspendedSedimentConcentration_mg.L",142
"613",2005-04-25,2005,4,115,"Discharge_cfs",4570
"614",2005-04-25,2005,4,115,"SuspendedSedimentConcentration_mg.L",594
"615",2005-04-28,2005,4,118,"Discharge_cfs",4740
"616",2005-04-28,2005,4,118,"SuspendedSedimentConcentration_mg.L",440
"617",2005-05-12,2005,5,132,"Discharge_cfs",4700
"618",2005-05-12,2005,5,132,"SuspendedSedimentConcentration_mg.L",1070
"619",2005-06-14,2005,6,165,"Discharge_cfs",4460
"620",2005-06-14,2005,6,165,"SuspendedSedimentConcentration_mg.L",363
"621",2005-07-07,2005,7,188,"Discharge_cfs",1570
"622",2005-07-07,2005,7,188,"SuspendedSedimentConcentration_mg.L",111
"623",2005-08-17,2005,8,229,"Discharge_cfs",788
"624",2005-08-17,2005,8,229,"SuspendedSedimentConcentration_mg.L",2020
"625",2005-09-14,2005,9,257,"Discharge_cfs",718
"626",2005-09-14,2005,9,257,"SuspendedSedimentConcentration_mg.L",176
"627",2005-10-12,2005,10,285,"Discharge_cfs",586
"628",2005-10-12,2005,10,285,"SuspendedSedimentConcentration_mg.L",596
"629",2005-11-22,2005,11,326,"Discharge_cfs",883
"630",2005-11-22,2005,11,326,"SuspendedSedimentConcentration_mg.L",410
"631",2005-12-13,2005,12,347,"Discharge_cfs",720
"632",2005-12-13,2005,12,347,"SuspendedSedimentConcentration_mg.L",673
"633",2006-03-07,2006,3,66,"Discharge_cfs",664
"634",2006-03-07,2006,3,66,"SuspendedSedimentConcentration_mg.L",201
"635",2006-03-28,2006,3,87,"Discharge_cfs",694
"636",2006-03-28,2006,3,87,"SuspendedSedimentConcentration_mg.L",280
"637",2006-04-19,2006,4,109,"Discharge_cfs",1010
"638",2006-04-19,2006,4,109,"SuspendedSedimentConcentration_mg.L",751
"639",2006-05-05,2006,5,125,"Discharge_cfs",1030
"640",2006-05-05,2006,5,125,"SuspendedSedimentConcentration_mg.L",546
"641",2006-05-30,2006,5,150,"Discharge_cfs",1300
"642",2006-05-30,2006,5,150,"SuspendedSedimentConcentration_mg.L",829
"643",2006-06-21,2006,6,172,"Discharge_cfs",1340
"644",2006-06-21,2006,6,172,"SuspendedSedimentConcentration_mg.L",999
"645",2006-07-28,2006,7,209,"Discharge_cfs",701
"646",2006-07-28,2006,7,209,"SuspendedSedimentConcentration_mg.L",2870
"647",2006-08-08,2006,8,220,"Discharge_cfs",686
"648",2006-08-08,2006,8,220,"SuspendedSedimentConcentration_mg.L",1820
"649",2006-10-02,2006,10,275,"Discharge_cfs",688
"650",2006-10-02,2006,10,275,"SuspendedSedimentConcentration_mg.L",540
"651",2006-11-08,2006,11,312,"Discharge_cfs",1670
"652",2006-11-08,2006,11,312,"SuspendedSedimentConcentration_mg.L",1530
"653",2006-11-28,2006,11,332,"Discharge_cfs",1090
"654",2006-11-28,2006,11,332,"SuspendedSedimentConcentration_mg.L",766
"655",2006-12-18,2006,12,352,"Discharge_cfs",1060
"656",2006-12-18,2006,12,352,"SuspendedSedimentConcentration_mg.L",459
"657",2007-01-19,2007,1,19,"Discharge_cfs",648
"658",2007-01-19,2007,1,19,"SuspendedSedimentConcentration_mg.L",317
"659",2007-03-15,2007,3,74,"Discharge_cfs",1300
"660",2007-03-15,2007,3,74,"SuspendedSedimentConcentration_mg.L",874
"661",2007-05-01,2007,5,121,"Discharge_cfs",1440
"662",2007-05-01,2007,5,121,"SuspendedSedimentConcentration_mg.L",2160
"663",2007-05-08,2007,5,128,"Discharge_cfs",2990
"664",2007-05-08,2007,5,128,"SuspendedSedimentConcentration_mg.L",1740
"665",2007-06-11,2007,6,162,"Discharge_cfs",1310
"666",2007-06-11,2007,6,162,"SuspendedSedimentConcentration_mg.L",2090
"667",2007-07-26,2007,7,207,"Discharge_cfs",833
"668",2007-07-26,2007,7,207,"SuspendedSedimentConcentration_mg.L",383
"669",2007-08-14,2007,8,226,"Discharge_cfs",942
"670",2007-08-14,2007,8,226,"SuspendedSedimentConcentration_mg.L",392
"671",2007-09-07,2007,9,250,"Discharge_cfs",600
"672",2007-09-07,2007,9,250,"SuspendedSedimentConcentration_mg.L",133
"673",2007-10-11,2007,10,284,"Discharge_cfs",746
"674",2007-10-11,2007,10,284,"SuspendedSedimentConcentration_mg.L",492
"675",2007-11-20,2007,11,324,"Discharge_cfs",643
"676",2007-11-20,2007,11,324,"SuspendedSedimentConcentration_mg.L",152
"677",2008-01-04,2008,1,4,"Discharge_cfs",660
"678",2008-01-04,2008,1,4,"SuspendedSedimentConcentration_mg.L",181
"679",2008-02-12,2008,2,43,"Discharge_cfs",693
"680",2008-02-12,2008,2,43,"SuspendedSedimentConcentration_mg.L",240
"681",2008-05-01,2008,5,122,"Discharge_cfs",3990
"682",2008-05-01,2008,5,122,"SuspendedSedimentConcentration_mg.L",574
"683",2008-05-08,2008,5,129,"Discharge_cfs",4550
"684",2008-05-08,2008,5,129,"SuspendedSedimentConcentration_mg.L",611
"685",2008-05-28,2008,5,149,"Discharge_cfs",4540
"686",2008-05-28,2008,5,149,"SuspendedSedimentConcentration_mg.L",942
"687",2008-06-12,2008,6,164,"Discharge_cfs",4190
"688",2008-06-12,2008,6,164,"SuspendedSedimentConcentration_mg.L",220
"689",2008-07-18,2008,7,200,"Discharge_cfs",979
"690",2008-07-18,2008,7,200,"SuspendedSedimentConcentration_mg.L",959
"691",2008-08-13,2008,8,226,"Discharge_cfs",801
"692",2008-08-13,2008,8,226,"SuspendedSedimentConcentration_mg.L",133
"693",2008-09-09,2008,9,253,"Discharge_cfs",989
"694",2008-09-09,2008,9,253,"SuspendedSedimentConcentration_mg.L",116
"695",2008-10-09,2008,10,283,"Discharge_cfs",766
"696",2008-10-09,2008,10,283,"SuspendedSedimentConcentration_mg.L",95
"697",2008-11-07,2008,11,312,"Discharge_cfs",447
"698",2008-11-07,2008,11,312,"SuspendedSedimentConcentration_mg.L",58
"699",2008-11-17,2008,11,322,"Discharge_cfs",464
"700",2008-11-17,2008,11,322,"SuspendedSedimentConcentration_mg.L",22
"701",2009-01-26,2009,1,26,"Discharge_cfs",765
"702",2009-01-26,2009,1,26,"SuspendedSedimentConcentration_mg.L",134
"703",2009-03-12,2009,3,71,"Discharge_cfs",1070
"704",2009-03-12,2009,3,71,"SuspendedSedimentConcentration_mg.L",225
"705",2009-04-30,2009,4,120,"Discharge_cfs",3510
"706",2009-04-30,2009,4,120,"SuspendedSedimentConcentration_mg.L",935
"707",2009-05-06,2009,5,126,"Discharge_cfs",4400
"708",2009-05-06,2009,5,126,"SuspendedSedimentConcentration_mg.L",1930
"709",2009-05-13,2009,5,133,"Discharge_cfs",5430
"710",2009-05-13,2009,5,133,"SuspendedSedimentConcentration_mg.L",644
"711",2009-06-11,2009,6,162,"Discharge_cfs",2940
"712",2009-06-11,2009,6,162,"SuspendedSedimentConcentration_mg.L",639
"713",2009-06-24,2009,6,175,"Discharge_cfs",1370
"714",2009-06-24,2009,6,175,"SuspendedSedimentConcentration_mg.L",194
"715",2009-06-26,2009,6,177,"Discharge_cfs",1480
"716",2009-06-26,2009,6,177,"SuspendedSedimentConcentration_mg.L",131
"717",2009-08-06,2009,8,218,"Discharge_cfs",1000
"718",2009-08-06,2009,8,218,"SuspendedSedimentConcentration_mg.L",159
"719",2009-08-13,2009,8,225,"Discharge_cfs",1200
"720",2009-08-13,2009,8,225,"SuspendedSedimentConcentration_mg.L",4690
"721",2009-09-15,2009,9,258,"Discharge_cfs",744
"722",2009-09-15,2009,9,258,"SuspendedSedimentConcentration_mg.L",229
"723",2009-09-16,2009,9,259,"Discharge_cfs",768
"724",2009-09-16,2009,9,259,"SuspendedSedimentConcentration_mg.L",153
"725",2009-10-26,2009,10,299,"Discharge_cfs",648
"726",2009-10-26,2009,10,299,"SuspendedSedimentConcentration_mg.L",93
"727",2009-11-17,2009,11,321,"Discharge_cfs",629
"728",2009-11-17,2009,11,321,"SuspendedSedimentConcentration_mg.L",34
"729",2009-11-20,2009,11,324,"Discharge_cfs",611
"730",2009-11-20,2009,11,324,"SuspendedSedimentConcentration_mg.L",47
"731",2010-01-28,2010,1,28,"Discharge_cfs",710
"732",2010-01-28,2010,1,28,"SuspendedSedimentConcentration_mg.L",107
"733",2010-03-12,2010,3,71,"Discharge_cfs",894
"734",2010-03-12,2010,3,71,"SuspendedSedimentConcentration_mg.L",244
"735",2010-03-13,2010,3,72,"Discharge_cfs",889
"736",2010-03-13,2010,3,72,"SuspendedSedimentConcentration_mg.L",97
"737",2010-03-14,2010,3,73,"Discharge_cfs",931
"738",2010-03-14,2010,3,73,"SuspendedSedimentConcentration_mg.L",108
"739",2010-03-15,2010,3,74,"Discharge_cfs",978
"740",2010-03-15,2010,3,74,"SuspendedSedimentConcentration_mg.L",118
"741",2010-03-16,2010,3,75,"Discharge_cfs",948
"742",2010-03-16,2010,3,75,"SuspendedSedimentConcentration_mg.L",191
"743",2010-03-17,2010,3,76,"Discharge_cfs",936
"744",2010-03-17,2010,3,76,"SuspendedSedimentConcentration_mg.L",127
"745",2010-03-18,2010,3,77,"Discharge_cfs",987
"746",2010-03-18,2010,3,77,"SuspendedSedimentConcentration_mg.L",129
"747",2010-03-19,2010,3,78,"Discharge_cfs",1060
"748",2010-03-19,2010,3,78,"SuspendedSedimentConcentration_mg.L",184
"749",2010-03-20,2010,3,79,"Discharge_cfs",1100
"750",2010-03-20,2010,3,79,"SuspendedSedimentConcentration_mg.L",168
"751",2010-03-21,2010,3,80,"Discharge_cfs",1070
"752",2010-03-21,2010,3,80,"SuspendedSedimentConcentration_mg.L",137
"753",2010-03-22,2010,3,81,"Discharge_cfs",1120
"754",2010-03-22,2010,3,81,"SuspendedSedimentConcentration_mg.L",180
"755",2010-03-23,2010,3,82,"Discharge_cfs",1200
"756",2010-03-23,2010,3,82,"SuspendedSedimentConcentration_mg.L",200
"757",2010-03-24,2010,3,83,"Discharge_cfs",1260
"758",2010-03-24,2010,3,83,"SuspendedSedimentConcentration_mg.L",219
"759",2010-03-25,2010,3,84,"Discharge_cfs",1240
"760",2010-03-25,2010,3,84,"SuspendedSedimentConcentration_mg.L",198
"761",2010-03-26,2010,3,85,"Discharge_cfs",1400
